,Unnamed: 0,Question,Name,Profile,Price,Ram/Storage,OS,Display,DailyUse,Camera,Battery,resp.id,choice
8,34,3,Motorola Razr 5G,3,1300,12/256,Android,Medium,Medium,Low,Low,26,1
9,33,4,Samsung Galaxy S20 Ultra,1,1400,12/256,Android,High,Medium,High,Low,26,1
10,32,4,Honor 9X Pro,2,300,8/128,Android,Medium,Medium,Medium,High,26,0
11,11,4,Motorola Moto G9 Plus,3,200,4/64,Android,Low,Medium,Medium,High,26,0
12,15,5,Xiaomi Mi 10 Lite,1,200,4/64,Android,High,High,Medium,High,26,0
13,38,5,Samsung Galaxy A21s,2,200,4/64,Android,Low,Medium,Medium,High,26,1
14,30,5,Samsung Galaxy A31,3,300,4/64,Android,High,Medium,Low,High,26,0
15,23,6,Oppo Reno 4 Pro,1,700,12/256,Android,High,High,Medium,High,26,0
16,35,6,Google Pixel 4A,2,500,8/128,Android,High,High,Medium,Low,26,0
17,13,6,Xiaomi Mi 10T,3,500,8/128,Android,Medium,High,Medium,Medium,26,1
18,27,7,Asus Zenfone 7,1,600,8/128,Android,Medium,Medium,Medium,Medium,26,0
19,8,7,OnePlus NORD,2,400,8/128,Android,High,High,Medium,Medium,26,0
20,2,7,Apple iPhone 12,3,1000,8/128,iOS,High,High,High,Medium,26,1
21,24,8,Google Pixel 5,1,900,8/128,Android,Medium,High,High,High,26,1
22,29,8,Poco M3,2,200,4/64,Android,Low,Low,Low,High,26,0
23,21,8,Huawei P40,3,400,8/128,Android,Medium,Medium,Medium,High,26,0
24,5,9,Samsung Galaxy Z Flip,1,900,12/256,Android,Medium,Medium,High,Medium,26,1
25,12,9,Motorola Edge,2,400,8/128,Android,High,Medium,Medium,High,26,0
26,22,9,Huawei P40 Lite 5G,3,200,8/128,Android,Medium,Medium,Medium,High,26,0
27,6,10,Samsung Galaxy S20 FE 5G,1,600,8/128,Android,High,High,High,Medium,26,1
28,18,10,Redmi Note 9,2,200,4/64,Android,Low,Low,Low,High,26,0
29,25,10,LG Wing,3,1100,8/128,Android,High,Medium,Medium,Medium,26,0
30,17,11,Poco F2 Pro,1,400,8/128,Android,Medium,Medium,Medium,High,26,0
31,36,11,Oppo Find X2 Neo,2,500,12/256,Android,High,High,Medium,Medium,26,0
32,28,11,Asus ROG Phone 3,3,800,12/256,Android,High,Medium,Medium,High,26,1
33,4,12,Samsung Galaxy Note 20 Ultra,1,1200,12/256,Android,High,Medium,High,Low,26,0
34,1,12,Apple iPhone 12 Pro Max,2,1200,12/256,iOS,High,Medium,High,Medium,26,1
35,7,12,Samsung Galaxy Z Fold 2,3,1400,12/256,Android,High,High,Medium,Medium,26,0
36,9,13,OnePlus 8 Pro,1,800,12/256,Android,High,High,High,Medium,26,1
37,3,13,Apple iPhone 12 Mini,2,700,4/64,iOS,High,High,High,Medium,26,0
38,19,13,Realme X50 Pro,3,500,8/128,Android,High,High,Low,Medium,26,0
0,31,1,Xiaomi Mi Note 10 Lite,1,300,8/128,Android,High,High,Medium,High,27,1
1,37,1,Redmi Note 9 Pro,2,200,4/64,Android,Medium,Medium,Medium,High,27,0
2,14,1,Xiaomi Mi 10,3,500,8/128,Android,Medium,High,Medium,Medium,27,0
3,20,2,Realme 7 Pro,1,300,8/128,Android,High,Medium,Low,High,27,0
4,26,2,LG Velvet,2,400,8/128,Android,Medium,High,Medium,Low,27,0
5,39,2,Samsung Galaxy S10 Lite,3,400,8/128,Android,High,High,Medium,High,27,1
6,10,3,Sony Xperia 5 II,1,900,8/128,Android,High,High,High,Medium,27,0
7,16,3,Poco X3 ,2,300,8/128,Android,Medium,Medium,Medium,High,27,1
8,34,3,Motorola Razr 5G,3,1300,12/256,Android,Medium,Medium,Low,Low,27,0
9,33,4,Samsung Galaxy S20 Ultra,1,1400,12/256,Android,High,Medium,High,Low,27,0
10,32,4,Honor 9X Pro,2,300,8/128,Android,Medium,Medium,Medium,High,27,1
11,11,4,Motorola Moto G9 Plus,3,200,4/64,Android,Low,Medium,Medium,High,27,0
12,15,5,Xiaomi Mi 10 Lite,1,200,4/64,Android,High,High,Medium,High,27,1
13,38,5,Samsung Galaxy A21s,2,200,4/64,Android,Low,Medium,Medium,High,27,0
14,30,5,Samsung Galaxy A31,3,300,4/64,Android,High,Medium,Low,High,27,0
15,23,6,Oppo Reno 4 Pro,1,700,12/256,Android,High,High,Medium,High,27,1
16,35,6,Google Pixel 4A,2,500,8/128,Android,High,High,Medium,Low,27,0
17,13,6,Xiaomi Mi 10T,3,500,8/128,Android,Medium,High,Medium,Medium,27,0
18,27,7,Asus Zenfone 7,1,600,8/128,Android,Medium,Medium,Medium,Medium,27,0
19,8,7,OnePlus NORD,2,400,8/128,Android,High,High,Medium,Medium,27,0
20,2,7,Apple iPhone 12,3,1000,8/128,iOS,High,High,High,Medium,27,1
21,24,8,Google Pixel 5,1,900,8/128,Android,Medium,High,High,High,27,1
22,29,8,Poco M3,2,200,4/64,Android,Low,Low,Low,High,27,0
23,21,8,Huawei P40,3,400,8/128,Android,Medium,Medium,Medium,High,27,0
24,5,9,Samsung Galaxy Z Flip,1,900,12/256,Android,Medium,Medium,High,Medium,27,0
25,12,9,Motorola Edge,2,400,8/128,Android,High,Medium,Medium,High,27,1
26,22,9,Huawei P40 Lite 5G,3,200,8/128,Android,Medium,Medium,Medium,High,27,0
27,6,10,Samsung Galaxy S20 FE 5G,1,600,8/128,Android,High,High,High,Medium,27,1
28,18,10,Redmi Note 9,2,200,4/64,Android,Low,Low,Low,High,27,0
29,25,10,LG Wing,3,1100,8/128,Android,High,Medium,Medium,Medium,27,0
30,17,11,Poco F2 Pro,1,400,8/128,Android,Medium,Medium,Medium,High,27,0
31,36,11,Oppo Find X2 Neo,2,500,12/256,Android,High,High,Medium,Medium,27,0
32,28,11,Asus ROG Phone 3,3,800,12/256,Android,High,Medium,Medium,High,27,1
33,4,12,Samsung Galaxy Note 20 Ultra,1,1200,12/256,Android,High,Medium,High,Low,27,0
34,1,12,Apple iPhone 12 Pro Max,2,1200,12/256,iOS,High,Medium,High,Medium,27,1
35,7,12,Samsung Galaxy Z Fold 2,3,1400,12/256,Android,High,High,Medium,Medium,27,0
36,9,13,OnePlus 8 Pro,1,800,12/256,Android,High,High,High,Medium,27,0
37,3,13,Apple iPhone 12 Mini,2,700,4/64,iOS,High,High,High,Medium,27,1
38,19,13,Realme X50 Pro,3,500,8/128,Android,High,High,Low,Medium,27,0
0,31,1,Xiaomi Mi Note 10 Lite,1,300,8/128,Android,High,High,Medium,High,28,1
1,37,1,Redmi Note 9 Pro,2,200,4/64,Android,Medium,Medium,Medium,High,28,0
2,14,1,Xiaomi Mi 10,3,500,8/128,Android,Medium,High,Medium,Medium,28,0
3,20,2,Realme 7 Pro,1,300,8/128,Android,High,Medium,Low,High,28,1
4,26,2,LG Velvet,2,400,8/128,Android,Medium,High,Medium,Low,28,0
5,39,2,Samsung Galaxy S10 Lite,3,400,8/128,Android,High,High,Medium,High,28,0
6,10,3,Sony Xperia 5 II,1,900,8/128,Android,High,High,High,Medium,28,0
7,16,3,Poco X3 ,2,300,8/128,Android,Medium,Medium,Medium,High,28,1
8,34,3,Motorola Razr 5G,3,1300,12/256,Android,Medium,Medium,Low,Low,28,0
9,33,4,Samsung Galaxy S20 Ultra,1,1400,12/256,Android,High,Medium,High,Low,28,0
10,32,4,Honor 9X Pro,2,300,8/128,Android,Medium,Medium,Medium,High,28,0
11,11,4,Motorola Moto G9 Plus,3,200,4/64,Android,Low,Medium,Medium,High,28,1
12,15,5,Xiaomi Mi 10 Lite,1,200,4/64,Android,High,High,Medium,High,28,1
13,38,5,Samsung Galaxy A21s,2,200,4/64,Android,Low,Medium,Medium,High,28,0
14,30,5,Samsung Galaxy A31,3,300,4/64,Android,High,Medium,Low,High,28,0
15,23,6,Oppo Reno 4 Pro,1,700,12/256,Android,High,High,Medium,High,28,1
16,35,6,Google Pixel 4A,2,500,8/128,Android,High,High,Medium,Low,28,0
17,13,6,Xiaomi Mi 10T,3,500,8/128,Android,Medium,High,Medium,Medium,28,0
18,27,7,Asus Zenfone 7,1,600,8/128,Android,Medium,Medium,Medium,Medium,28,0
19,8,7,OnePlus NORD,2,400,8/128,Android,High,High,Medium,Medium,28,1
20,2,7,Apple iPhone 12,3,1000,8/128,iOS,High,High,High,Medium,28,0
21,24,8,Google Pixel 5,1,900,8/128,Android,Medium,High,High,High,28,0
22,29,8,Poco M3,2,200,4/64,Android,Low,Low,Low,High,28,0
23,21,8,Huawei P40,3,400,8/128,Android,Medium,Medium,Medium,High,28,1
24,5,9,Samsung Galaxy Z Flip,1,900,12/256,Android,Medium,Medium,High,Medium,28,0
25,12,9,Motorola Edge,2,400,8/128,Android,High,Medium,Medium,High,28,1
26,22,9,Huawei P40 Lite 5G,3,200,8/128,Android,Medium,Medium,Medium,High,28,0
27,6,10,Samsung Galaxy S20 FE 5G,1,600,8/128,Android,High,High,High,Medium,28,1
28,18,10,Redmi Note 9,2,200,4/64,Android,Low,Low,Low,High,28,0
29,25,10,LG Wing,3,1100,8/128,Android,High,Medium,Medium,Medium,28,0
30,17,11,Poco F2 Pro,1,400,8/128,Android,Medium,Medium,Medium,High,28,1
31,36,11,Oppo Find X2 Neo,2,500,12/256,Android,High,High,Medium,Medium,28,0
32,28,11,Asus ROG Phone 3,3,800,12/256,Android,High,Medium,Medium,High,28,0
33,4,12,Samsung Galaxy Note 20 Ultra,1,1200,12/256,Android,High,Medium,High,Low,28,0
34,1,12,Apple iPhone 12 Pro Max,2,1200,12/256,iOS,High,Medium,High,Medium,28,1
35,7,12,Samsung Galaxy Z Fold 2,3,1400,12/256,Android,High,High,Medium,Medium,28,0
36,9,13,OnePlus 8 Pro,1,800,12/256,Android,High,High,High,Medium,28,1
37,3,13,Apple iPhone 12 Mini,2,700,4/64,iOS,High,High,High,Medium,28,0
38,19,13,Realme X50 Pro,3,500,8/128,Android,High,High,Low,Medium,28,0
0,31,1,Xiaomi Mi Note 10 Lite,1,300,8/128,Android,High,High,Medium,High,29,0
1,37,1,Redmi Note 9 Pro,2,200,4/64,Android,Medium,Medium,Medium,High,29,0
2,14,1,Xiaomi Mi 10,3,500,8/128,Android,Medium,High,Medium,Medium,29,1
3,20,2,Realme 7 Pro,1,300,8/128,Android,High,Medium,Low,High,29,0
4,26,2,LG Velvet,2,400,8/128,Android,Medium,High,Medium,Low,29,0
5,39,2,Samsung Galaxy S10 Lite,3,400,8/128,Android,High,High,Medium,High,29,1
6,10,3,Sony Xperia 5 II,1,900,8/128,Android,High,High,High,Medium,29,1
7,16,3,Poco X3 ,2,300,8/128,Android,Medium,Medium,Medium,High,29,0
8,34,3,Motorola Razr 5G,3,1300,12/256,Android,Medium,Medium,Low,Low,29,0
9,33,4,Samsung Galaxy S20 Ultra,1,1400,12/256,Android,High,Medium,High,Low,29,0
10,32,4,Honor 9X Pro,2,300,8/128,Android,Medium,Medium,Medium,High,29,1
11,11,4,Motorola Moto G9 Plus,3,200,4/64,Android,Low,Medium,Medium,High,29,0
12,15,5,Xiaomi Mi 10 Lite,1,200,4/64,Android,High,High,Medium,High,29,1
13,38,5,Samsung Galaxy A21s,2,200,4/64,Android,Low,Medium,Medium,High,29,0
14,30,5,Samsung Galaxy A31,3,300,4/64,Android,High,Medium,Low,High,29,0
15,23,6,Oppo Reno 4 Pro,1,700,12/256,Android,High,High,Medium,High,29,1
16,35,6,Google Pixel 4A,2,500,8/128,Android,High,High,Medium,Low,29,0
17,13,6,Xiaomi Mi 10T,3,500,8/128,Android,Medium,High,Medium,Medium,29,0
18,27,7,Asus Zenfone 7,1,600,8/128,Android,Medium,Medium,Medium,Medium,29,0
19,8,7,OnePlus NORD,2,400,8/128,Android,High,High,Medium,Medium,29,0
20,2,7,Apple iPhone 12,3,1000,8/128,iOS,High,High,High,Medium,29,1
21,24,8,Google Pixel 5,1,900,8/128,Android,Medium,High,High,High,29,1
22,29,8,Poco M3,2,200,4/64,Android,Low,Low,Low,High,29,0
23,21,8,Huawei P40,3,400,8/128,Android,Medium,Medium,Medium,High,29,0
24,5,9,Samsung Galaxy Z Flip,1,900,12/256,Android,Medium,Medium,High,Medium,29,0
25,12,9,Motorola Edge,2,400,8/128,Android,High,Medium,Medium,High,29,1
26,22,9,Huawei P40 Lite 5G,3,200,8/128,Android,Medium,Medium,Medium,High,29,0
27,6,10,Samsung Galaxy S20 FE 5G,1,600,8/128,Android,High,High,High,Medium,29,1
28,18,10,Redmi Note 9,2,200,4/64,Android,Low,Low,Low,High,29,0
29,25,10,LG Wing,3,1100,8/128,Android,High,Medium,Medium,Medium,29,0
30,17,11,Poco F2 Pro,1,400,8/128,Android,Medium,Medium,Medium,High,29,1
31,36,11,Oppo Find X2 Neo,2,500,12/256,Android,High,High,Medium,Medium,29,0
32,28,11,Asus ROG Phone 3,3,800,12/256,Android,High,Medium,Medium,High,29,0
33,4,12,Samsung Galaxy Note 20 Ultra,1,1200,12/256,Android,High,Medium,High,Low,29,0
34,1,12,Apple iPhone 12 Pro Max,2,1200,12/256,iOS,High,Medium,High,Medium,29,1
35,7,12,Samsung Galaxy Z Fold 2,3,1400,12/256,Android,High,High,Medium,Medium,29,0
36,9,13,OnePlus 8 Pro,1,800,12/256,Android,High,High,High,Medium,29,0
37,3,13,Apple iPhone 12 Mini,2,700,4/64,iOS,High,High,High,Medium,29,1
38,19,13,Realme X50 Pro,3,500,8/128,Android,High,High,Low,Medium,29,0
0,31,1,Xiaomi Mi Note 10 Lite,1,300,8/128,Android,High,High,Medium,High,30,1
1,37,1,Redmi Note 9 Pro,2,200,4/64,Android,Medium,Medium,Medium,High,30,0
2,14,1,Xiaomi Mi 10,3,500,8/128,Android,Medium,High,Medium,Medium,30,0
3,20,2,Realme 7 Pro,1,300,8/128,Android,High,Medium,Low,High,30,0
4,26,2,LG Velvet,2,400,8/128,Android,Medium,High,Medium,Low,30,0
5,39,2,Samsung Galaxy S10 Lite,3,400,8/128,Android,High,High,Medium,High,30,1
6,10,3,Sony Xperia 5 II,1,900,8/128,Android,High,High,High,Medium,30,0
7,16,3,Poco X3 ,2,300,8/128,Android,Medium,Medium,Medium,High,30,1
8,34,3,Motorola Razr 5G,3,1300,12/256,Android,Medium,Medium,Low,Low,30,0
9,33,4,Samsung Galaxy S20 Ultra,1,1400,12/256,Android,High,Medium,High,Low,30,0
10,32,4,Honor 9X Pro,2,300,8/128,Android,Medium,Medium,Medium,High,30,1
11,11,4,Motorola Moto G9 Plus,3,200,4/64,Android,Low,Medium,Medium,High,30,0
12,15,5,Xiaomi Mi 10 Lite,1,200,4/64,Android,High,High,Medium,High,30,1
13,38,5,Samsung Galaxy A21s,2,200,4/64,Android,Low,Medium,Medium,High,30,0
14,30,5,Samsung Galaxy A31,3,300,4/64,Android,High,Medium,Low,High,30,0
15,23,6,Oppo Reno 4 Pro,1,700,12/256,Android,High,High,Medium,High,30,1
16,35,6,Google Pixel 4A,2,500,8/128,Android,High,High,Medium,Low,30,0
17,13,6,Xiaomi Mi 10T,3,500,8/128,Android,Medium,High,Medium,Medium,30,0
18,27,7,Asus Zenfone 7,1,600,8/128,Android,Medium,Medium,Medium,Medium,30,0
19,8,7,OnePlus NORD,2,400,8/128,Android,High,High,Medium,Medium,30,1
20,2,7,Apple iPhone 12,3,1000,8/128,iOS,High,High,High,Medium,30,0
21,24,8,Google Pixel 5,1,900,8/128,Android,Medium,High,High,High,30,0
22,29,8,Poco M3,2,200,4/64,Android,Low,Low,Low,High,30,0
23,21,8,Huawei P40,3,400,8/128,Android,Medium,Medium,Medium,High,30,1
24,5,9,Samsung Galaxy Z Flip,1,900,12/256,Android,Medium,Medium,High,Medium,30,0
25,12,9,Motorola Edge,2,400,8/128,Android,High,Medium,Medium,High,30,1
26,22,9,Huawei P40 Lite 5G,3,200,8/128,Android,Medium,Medium,Medium,High,30,0
27,6,10,Samsung Galaxy S20 FE 5G,1,600,8/128,Android,High,High,High,Medium,30,1
28,18,10,Redmi Note 9,2,200,4/64,Android,Low,Low,Low,High,30,0
29,25,10,LG Wing,3,1100,8/128,Android,High,Medium,Medium,Medium,30,0
30,17,11,Poco F2 Pro,1,400,8/128,Android,Medium,Medium,Medium,High,30,1
31,36,11,Oppo Find X2 Neo,2,500,12/256,Android,High,High,Medium,Medium,30,0
32,28,11,Asus ROG Phone 3,3,800,12/256,Android,High,Medium,Medium,High,30,0
33,4,12,Samsung Galaxy Note 20 Ultra,1,1200,12/256,Android,High,Medium,High,Low,30,0
34,1,12,Apple iPhone 12 Pro Max,2,1200,12/256,iOS,High,Medium,High,Medium,30,1
35,7,12,Samsung Galaxy Z Fold 2,3,1400,12/256,Android,High,High,Medium,Medium,30,0
36,9,13,OnePlus 8 Pro,1,800,12/256,Android,High,High,High,Medium,30,1
37,3,13,Apple iPhone 12 Mini,2,700,4/64,iOS,High,High,High,Medium,30,0
38,19,13,Realme X50 Pro,3,500,8/128,Android,High,High,Low,Medium,30,0
0,31,1,Xiaomi Mi Note 10 Lite,1,300,8/128,Android,High,High,Medium,High,31,1
1,37,1,Redmi Note 9 Pro,2,200,4/64,Android,Medium,Medium,Medium,High,31,0
2,14,1,Xiaomi Mi 10,3,500,8/128,Android,Medium,High,Medium,Medium,31,0
3,20,2,Realme 7 Pro,1,300,8/128,Android,High,Medium,Low,High,31,1
4,26,2,LG Velvet,2,400,8/128,Android,Medium,High,Medium,Low,31,0
5,39,2,Samsung Galaxy S10 Lite,3,400,8/128,Android,High,High,Medium,High,31,0
6,10,3,Sony Xperia 5 II,1,900,8/128,Android,High,High,High,Medium,31,0
7,16,3,Poco X3 ,2,300,8/128,Android,Medium,Medium,Medium,High,31,1
8,34,3,Motorola Razr 5G,3,1300,12/256,Android,Medium,Medium,Low,Low,31,0
9,33,4,Samsung Galaxy S20 Ultra,1,1400,12/256,Android,High,Medium,High,Low,31,1
10,32,4,Honor 9X Pro,2,300,8/128,Android,Medium,Medium,Medium,High,31,0
11,11,4,Motorola Moto G9 Plus,3,200,4/64,Android,Low,Medium,Medium,High,31,0
12,15,5,Xiaomi Mi 10 Lite,1,200,4/64,Android,High,High,Medium,High,31,0
13,38,5,Samsung Galaxy A21s,2,200,4/64,Android,Low,Medium,Medium,High,31,0
14,30,5,Samsung Galaxy A31,3,300,4/64,Android,High,Medium,Low,High,31,1
15,23,6,Oppo Reno 4 Pro,1,700,12/256,Android,High,High,Medium,High,31,1
16,35,6,Google Pixel 4A,2,500,8/128,Android,High,High,Medium,Low,31,0
17,13,6,Xiaomi Mi 10T,3,500,8/128,Android,Medium,High,Medium,Medium,31,0
18,27,7,Asus Zenfone 7,1,600,8/128,Android,Medium,Medium,Medium,Medium,31,1
19,8,7,OnePlus NORD,2,400,8/128,Android,High,High,Medium,Medium,31,0
20,2,7,Apple iPhone 12,3,1000,8/128,iOS,High,High,High,Medium,31,0
21,24,8,Google Pixel 5,1,900,8/128,Android,Medium,High,High,High,31,0
22,29,8,Poco M3,2,200,4/64,Android,Low,Low,Low,High,31,1
23,21,8,Huawei P40,3,400,8/128,Android,Medium,Medium,Medium,High,31,0
24,5,9,Samsung Galaxy Z Flip,1,900,12/256,Android,Medium,Medium,High,Medium,31,0
25,12,9,Motorola Edge,2,400,8/128,Android,High,Medium,Medium,High,31,1
26,22,9,Huawei P40 Lite 5G,3,200,8/128,Android,Medium,Medium,Medium,High,31,0
27,6,10,Samsung Galaxy S20 FE 5G,1,600,8/128,Android,High,High,High,Medium,31,1
28,18,10,Redmi Note 9,2,200,4/64,Android,Low,Low,Low,High,31,0
29,25,10,LG Wing,3,1100,8/128,Android,High,Medium,Medium,Medium,31,0
30,17,11,Poco F2 Pro,1,400,8/128,Android,Medium,Medium,Medium,High,31,0
31,36,11,Oppo Find X2 Neo,2,500,12/256,Android,High,High,Medium,Medium,31,1
32,28,11,Asus ROG Phone 3,3,800,12/256,Android,High,Medium,Medium,High,31,0
33,4,12,Samsung Galaxy Note 20 Ultra,1,1200,12/256,Android,High,Medium,High,Low,31,0
34,1,12,Apple iPhone 12 Pro Max,2,1200,12/256,iOS,High,Medium,High,Medium,31,1
35,7,12,Samsung Galaxy Z Fold 2,3,1400,12/256,Android,High,High,Medium,Medium,31,0
36,9,13,OnePlus 8 Pro,1,800,12/256,Android,High,High,High,Medium,31,0
37,3,13,Apple iPhone 12 Mini,2,700,4/64,iOS,High,High,High,Medium,31,0
38,19,13,Realme X50 Pro,3,500,8/128,Android,High,High,Low,Medium,31,1
0,31,1,Xiaomi Mi Note 10 Lite,1,300,8/128,Android,High,High,Medium,High,32,1
1,37,1,Redmi Note 9 Pro,2,200,4/64,Android,Medium,Medium,Medium,High,32,0
2,14,1,Xiaomi Mi 10,3,500,8/128,Android,Medium,High,Medium,Medium,32,0
3,20,2,Realme 7 Pro,1,300,8/128,Android,High,Medium,Low,High,32,0
4,26,2,LG Velvet,2,400,8/128,Android,Medium,High,Medium,Low,32,0
5,39,2,Samsung Galaxy S10 Lite,3,400,8/128,Android,High,High,Medium,High,32,1
6,10,3,Sony Xperia 5 II,1,900,8/128,Android,High,High,High,Medium,32,1
7,16,3,Poco X3 ,2,300,8/128,Android,Medium,Medium,Medium,High,32,0
8,34,3,Motorola Razr 5G,3,1300,12/256,Android,Medium,Medium,Low,Low,32,0
9,33,4,Samsung Galaxy S20 Ultra,1,1400,12/256,Android,High,Medium,High,Low,32,0
10,32,4,Honor 9X Pro,2,300,8/128,Android,Medium,Medium,Medium,High,32,1
11,11,4,Motorola Moto G9 Plus,3,200,4/64,Android,Low,Medium,Medium,High,32,0
12,15,5,Xiaomi Mi 10 Lite,1,200,4/64,Android,High,High,Medium,High,32,1
13,38,5,Samsung Galaxy A21s,2,200,4/64,Android,Low,Medium,Medium,High,32,0
14,30,5,Samsung Galaxy A31,3,300,4/64,Android,High,Medium,Low,High,32,0
15,23,6,Oppo Reno 4 Pro,1,700,12/256,Android,High,High,Medium,High,32,1
16,35,6,Google Pixel 4A,2,500,8/128,Android,High,High,Medium,Low,32,0
17,13,6,Xiaomi Mi 10T,3,500,8/128,Android,Medium,High,Medium,Medium,32,0
18,27,7,Asus Zenfone 7,1,600,8/128,Android,Medium,Medium,Medium,Medium,32,0
19,8,7,OnePlus NORD,2,400,8/128,Android,High,High,Medium,Medium,32,0
20,2,7,Apple iPhone 12,3,1000,8/128,iOS,High,High,High,Medium,32,1
21,24,8,Google Pixel 5,1,900,8/128,Android,Medium,High,High,High,32,1
22,29,8,Poco M3,2,200,4/64,Android,Low,Low,Low,High,32,0
23,21,8,Huawei P40,3,400,8/128,Android,Medium,Medium,Medium,High,32,0
24,5,9,Samsung Galaxy Z Flip,1,900,12/256,Android,Medium,Medium,High,Medium,32,1
25,12,9,Motorola Edge,2,400,8/128,Android,High,Medium,Medium,High,32,0
26,22,9,Huawei P40 Lite 5G,3,200,8/128,Android,Medium,Medium,Medium,High,32,0
27,6,10,Samsung Galaxy S20 FE 5G,1,600,8/128,Android,High,High,High,Medium,32,1
28,18,10,Redmi Note 9,2,200,4/64,Android,Low,Low,Low,High,32,0
29,25,10,LG Wing,3,1100,8/128,Android,High,Medium,Medium,Medium,32,0
30,17,11,Poco F2 Pro,1,400,8/128,Android,Medium,Medium,Medium,High,32,0
31,36,11,Oppo Find X2 Neo,2,500,12/256,Android,High,High,Medium,Medium,32,1
32,28,11,Asus ROG Phone 3,3,800,12/256,Android,High,Medium,Medium,High,32,0
33,4,12,Samsung Galaxy Note 20 Ultra,1,1200,12/256,Android,High,Medium,High,Low,32,0
34,1,12,Apple iPhone 12 Pro Max,2,1200,12/256,iOS,High,Medium,High,Medium,32,1
35,7,12,Samsung Galaxy Z Fold 2,3,1400,12/256,Android,High,High,Medium,Medium,32,0
36,9,13,OnePlus 8 Pro,1,800,12/256,Android,High,High,High,Medium,32,0
37,3,13,Apple iPhone 12 Mini,2,700,4/64,iOS,High,High,High,Medium,32,1
38,19,13,Realme X50 Pro,3,500,8/128,Android,High,High,Low,Medium,32,0
0,31,1,Xiaomi Mi Note 10 Lite,1,300,8/128,Android,High,High,Medium,High,33,1
1,37,1,Redmi Note 9 Pro,2,200,4/64,Android,Medium,Medium,Medium,High,33,0
2,14,1,Xiaomi Mi 10,3,500,8/128,Android,Medium,High,Medium,Medium,33,0
3,20,2,Realme 7 Pro,1,300,8/128,Android,High,Medium,Low,High,33,0
4,26,2,LG Velvet,2,400,8/128,Android,Medium,High,Medium,Low,33,0
5,39,2,Samsung Galaxy S10 Lite,3,400,8/128,Android,High,High,Medium,High,33,1
6,10,3,Sony Xperia 5 II,1,900,8/128,Android,High,High,High,Medium,33,0
7,16,3,Poco X3 ,2,300,8/128,Android,Medium,Medium,Medium,High,33,1
8,34,3,Motorola Razr 5G,3,1300,12/256,Android,Medium,Medium,Low,Low,33,0
9,33,4,Samsung Galaxy S20 Ultra,1,1400,12/256,Android,High,Medium,High,Low,33,0
10,32,4,Honor 9X Pro,2,300,8/128,Android,Medium,Medium,Medium,High,33,1
11,11,4,Motorola Moto G9 Plus,3,200,4/64,Android,Low,Medium,Medium,High,33,0
12,15,5,Xiaomi Mi 10 Lite,1,200,4/64,Android,High,High,Medium,High,33,1
13,38,5,Samsung Galaxy A21s,2,200,4/64,Android,Low,Medium,Medium,High,33,0
14,30,5,Samsung Galaxy A31,3,300,4/64,Android,High,Medium,Low,High,33,0
15,23,6,Oppo Reno 4 Pro,1,700,12/256,Android,High,High,Medium,High,33,0
16,35,6,Google Pixel 4A,2,500,8/128,Android,High,High,Medium,Low,33,0
17,13,6,Xiaomi Mi 10T,3,500,8/128,Android,Medium,High,Medium,Medium,33,1
18,27,7,Asus Zenfone 7,1,600,8/128,Android,Medium,Medium,Medium,Medium,33,0
19,8,7,OnePlus NORD,2,400,8/128,Android,High,High,Medium,Medium,33,1
20,2,7,Apple iPhone 12,3,1000,8/128,iOS,High,High,High,Medium,33,0
21,24,8,Google Pixel 5,1,900,8/128,Android,Medium,High,High,High,33,0
22,29,8,Poco M3,2,200,4/64,Android,Low,Low,Low,High,33,0
23,21,8,Huawei P40,3,400,8/128,Android,Medium,Medium,Medium,High,33,1
24,5,9,Samsung Galaxy Z Flip,1,900,12/256,Android,Medium,Medium,High,Medium,33,0
25,12,9,Motorola Edge,2,400,8/128,Android,High,Medium,Medium,High,33,1
26,22,9,Huawei P40 Lite 5G,3,200,8/128,Android,Medium,Medium,Medium,High,33,0
27,6,10,Samsung Galaxy S20 FE 5G,1,600,8/128,Android,High,High,High,Medium,33,1
28,18,10,Redmi Note 9,2,200,4/64,Android,Low,Low,Low,High,33,0
29,25,10,LG Wing,3,1100,8/128,Android,High,Medium,Medium,Medium,33,0
30,17,11,Poco F2 Pro,1,400,8/128,Android,Medium,Medium,Medium,High,33,1
31,36,11,Oppo Find X2 Neo,2,500,12/256,Android,High,High,Medium,Medium,33,0
32,28,11,Asus ROG Phone 3,3,800,12/256,Android,High,Medium,Medium,High,33,0
33,4,12,Samsung Galaxy Note 20 Ultra,1,1200,12/256,Android,High,Medium,High,Low,33,0
34,1,12,Apple iPhone 12 Pro Max,2,1200,12/256,iOS,High,Medium,High,Medium,33,1
35,7,12,Samsung Galaxy Z Fold 2,3,1400,12/256,Android,High,High,Medium,Medium,33,0
36,9,13,OnePlus 8 Pro,1,800,12/256,Android,High,High,High,Medium,33,1
37,3,13,Apple iPhone 12 Mini,2,700,4/64,iOS,High,High,High,Medium,33,0
38,19,13,Realme X50 Pro,3,500,8/128,Android,High,High,Low,Medium,33,0
0,31,1,Xiaomi Mi Note 10 Lite,1,300,8/128,Android,High,High,Medium,High,34,1
1,37,1,Redmi Note 9 Pro,2,200,4/64,Android,Medium,Medium,Medium,High,34,0
2,14,1,Xiaomi Mi 10,3,500,8/128,Android,Medium,High,Medium,Medium,34,0
